name,smiles,tanimoto_combo_legacy,tanimoto_combination,tanimoto_shape,tanimoto_color,overlap_volume,overlap_color,self_overlap_volume_query,self_overlap_volume_fit,self_overlap_color_query,self_overlap_color_fit,RefTversky_volume,RefTversky_color,FitTversky_volume,FitTversky_color,RefTverskyCombo,FitTverskyCombo
CHEMBL1164660,COc1ccc(CNc2nc(N(C)C)nc(-c3ccco3)c2NC=O)cc1,1.1790314,0.5895157,0.6843342,0.49469715,975.41455,27.209091,1134.4746,1266.2881,42.087975,40.122623,0.855,0.648,0.774,0.676,1.503,1.451
CHEMBL3088342,CN(C)c1ncnc2sc(Nc3ccccc3)nc12,1.1790266,0.5895133,0.6933996,0.48562706,826.64526,23.930044,1134.4746,884.33356,42.087975,31.11866,0.737,0.576,0.922,0.756,1.313,1.677
CHEMBL584046,CN(C)CCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21,1.1790247,0.58951235,0.76400256,0.4150221,959.838,27.333775,1134.4746,1081.6917,42.087975,51.106804,0.848,0.643,0.885,0.54,1.491,1.425
CHEMBL493191,COC(=O)[C@@H]1CC2(CN1S(=O)(=O)c1ccc(C)cc1)OCCCO2,1.1790192,0.5895096,0.6987753,0.48024392,912.75793,27.98922,1134.4746,1084.5085,42.087975,44.182503,0.806,0.663,0.84,0.635,1.47,1.475
CHEMBL440590,N#CN1CC[C@@H](NC(=O)c2ccccc2)C1,1.1790129,0.58950645,0.6721214,0.5068915,748.40344,25.592894,1134.4746,727.4232,42.087975,33.9948,0.672,0.614,1.001,0.744,1.286,1.745
CHEMBL5196169,COc1cccc(Cn2cnc3ccc(-c4nnc(N)s4)cc32)c1,1.179011,0.5895055,0.73353964,0.44547132,960.6322,28.722744,1134.4746,1135.7422,42.087975,51.11198,0.847,0.675,0.846,0.567,1.522,1.413
CHEMBL2011946,Nc1cncc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)c1,1.1790109,0.58950543,0.71454066,0.46447024,896.45197,27.280653,1134.4746,1016.5622,42.087975,43.92766,0.794,0.647,0.877,0.622,1.441,1.499
CHEMBL3942191,CNCCc1ccc(Nc2nc(C)cc(Nc3cc(C4CC4)n[nH]3)n2)cc1,1.1789901,0.58949506,0.66755706,0.5114331,955.4472,35.24067,1134.4746,1252.2319,42.087975,62.058414,0.838,0.818,0.767,0.577,1.656,1.344
CHEMBL1987661,Cc1cc(OCC(=O)O/N=C(\N)Cc2ccc(Cl)cc2)ccc1Br,1.1789899,0.58949494,0.7111044,0.46788552,915.75055,32.02664,1134.4746,1069.0623,42.087975,58.3884,0.81,0.746,0.854,0.556,1.556,1.41
CHEMBL1773365,Clc1ccc(Cl)c(CO[C@@H](CCn2ccnc2)c2cccs2)c1,1.1789887,0.58949435,0.69620466,0.48278403,885.40515,29.699888,1134.4746,1022.6904,42.087975,49.129875,0.784,0.7,0.861,0.609,1.484,1.47
CHEMBL3343450,Cc1cc(Cc2cccc(C#N)c2)n(O)c(=O)c1,1.178987,0.5894935,0.617214,0.56177294,749.16595,32.614372,1134.4746,828.47766,42.087975,48.582546,0.669,0.769,0.888,0.676,1.438,1.564
CHEMBL4466738,CCCn1c(SCc2ccc(F)cc2)nc2c1c(=O)[nH]c(=O)n2C,1.1789843,0.58949214,0.6953822,0.48360208,919.5044,28.689907,1134.4746,1107.3306,42.087975,45.927372,0.811,0.679,0.829,0.627,1.49,1.457
CHEMBL368561,NC(=S)c1cn(COCc2ccccc2)c2ncnc(N)c12,1.1789789,0.58948946,0.7144162,0.46456265,902.98096,27.26877,1134.4746,1032.4489,42.087975,43.878513,0.8,0.647,0.87,0.623,1.446,1.493
CHEMBL4457219,CCc1ccccc1Nc1nc(-c2sc(C)nc2C)cs1,1.1789768,0.5894884,0.665182,0.5137947,828.5348,29.075972,1134.4746,939.6362,42.087975,43.578632,0.737,0.69,0.873,0.668,1.426,1.541
CHEMBL2088299,Cn1c(=O)c2c(nc(COc3ccccc3)n2C)n(C)c1=O,1.1789702,0.5894851,0.6845578,0.49441242,888.0402,24.81078,1134.4746,1050.8123,42.087975,32.905163,0.786,0.596,0.842,0.744,1.382,1.585
CHEMBL598986,CC(=O)Nc1ccc(CNc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cc1,1.1789613,0.58948064,0.7438158,0.4351455,1071.5192,28.706247,1134.4746,1377.6152,42.087975,52.58758,0.934,0.674,0.785,0.551,1.608,1.336
CHEMBL404687,O=C(O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,1.178948,0.589474,0.6580877,0.5208604,892.70013,34.16486,1134.4746,1114.7319,42.087975,57.670013,0.788,0.797,0.8,0.601,1.585,1.401
CHEMBL4534741,O[C@H](CC1CCCCC1)C[C@@H]1c2ccccc2-c2cncn21,1.1789434,0.5894717,0.7501259,0.42881748,923.55475,30.704649,1134.4746,1020.27966,42.087975,60.21975,0.818,0.714,0.9,0.518,1.532,1.418
CHEMBL606437,Nc1ncnc2c1ncn2[C@H]1O[C@H](CSCc2ccccc2)[C@@H](O)[C@H]1O,1.1789416,0.5894708,0.72314864,0.45579296,987.3312,30.237356,1134.4746,1218.1792,42.087975,54.48949,0.867,0.708,0.813,0.561,1.575,1.375
CHEMBL1288100,O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1cscn1,1.1789382,0.5894691,0.6857337,0.4932044,913.95844,32.264725,1134.4746,1112.3022,42.087975,55.59531,0.806,0.754,0.821,0.587,1.561,1.408
CHEMBL1650804,CCOC(=O)[C@H]1CCCCN1S(=O)(=O)c1ccccc1,1.1789331,0.5894666,0.6416341,0.537299,784.61975,29.713797,1134.4746,872.9912,42.087975,42.92799,0.7,0.705,0.886,0.693,1.405,1.578
CHEMBL3145452,COc1ccc(Cc2c(C)[nH]n(-c3nc4cc(C)ccc4[nH]3)c2=O)cc1,1.1789316,0.5894658,0.76535344,0.41357818,1031.8617,32.440254,1134.4746,1245.603,42.087975,68.7903,0.905,0.747,0.832,0.481,1.652,1.313
CHEMBL1642880,O=S(=O)(c1ccccc1)c1n[nH]c2ccc(NC3CCNCC3)cc12,1.1789314,0.5894657,0.7416867,0.43724465,972.8011,31.516102,1134.4746,1149.9329,42.087975,61.506992,0.857,0.732,0.847,0.521,1.589,1.367
CHEMBL2271644,CCN(c1nc(Cl)nc(N[C@@H](C)c2ccccc2)n1)C(C)C,1.1789278,0.5894639,0.64940757,0.5295202,835.75934,29.434456,1134.4746,988.2413,42.087975,42.933506,0.741,0.699,0.839,0.686,1.44,1.526
CHEMBL4559109,O=C(NO)c1ccc(Sc2nnc(-c3ccccc3)o2)cc1,1.1789211,0.58946055,0.76886,0.4100611,935.3472,31.173815,1134.4746,1017.41034,42.087975,65.10821,0.829,0.721,0.914,0.487,1.55,1.401
CHEMBL1956266,Cc1cc(Nc2ccc(Cl)cc2)n2nc(C(C)C)nc2n1,1.178915,0.5894575,0.7245681,0.45434695,888.7584,26.927847,1134.4746,980.8883,42.087975,44.107018,0.789,0.638,0.899,0.612,1.427,1.511
CHEMBL520707,C=CCN1C[C@H]2C(=O)CC[C@@H]1CN2Cc1ccc(OC)cc1,1.1789111,0.58945554,0.71675104,0.46216005,890.3049,26.413942,1134.4746,997.9699,42.087975,41.479202,0.79,0.628,0.886,0.636,1.418,1.522
CHEMBL3786087,CCN/C(=N\S(=O)(=O)c1ccc2[nH]ncc2c1)N1CC2(C=N1)CCCC2,1.1788932,0.5894466,0.8141041,0.36478913,1054.9078,26.094357,1134.4746,1216.2231,42.087975,55.5391,0.927,0.61,0.87,0.476,1.537,1.346
CHEMBL234921,C[C@@H](NC(=O)c1nc(-c2cccs2)nc(O)c1O)c1ccc2ccccc2c1,1.1788931,0.58944654,0.78626305,0.39263,1080.0046,34.169228,1134.4746,1319.1221,42.087975,79.10778,0.944,0.778,0.825,0.442,1.722,1.267
CHEMBL3125386,C[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O,1.1788917,0.5894458,0.72970843,0.4491832,1007.15393,25.532068,1134.4746,1252.8936,42.087975,40.285194,0.883,0.608,0.808,0.632,1.491,1.44
CHEMBL491773,Oc1ccc(Nc2ncc(Cl)c(Nc3ccc(O)cc3)n2)cc1,1.1788898,0.5894449,0.6810338,0.49785593,892.91785,29.520842,1134.4746,1069.5645,42.087975,46.72882,0.789,0.698,0.832,0.635,1.487,1.467
CHEMBL275124,Clc1cccc(Cl)c1Sc1ccc(NC2=NCCN2)cc1,1.1788845,0.58944225,0.6848926,0.49399194,842.50385,30.19409,1134.4746,938.15466,42.087975,49.22875,0.749,0.711,0.889,0.618,1.46,1.507
CHEMBL2441361,Fc1ccccc1Nc1nc(-c2ccccn2)cs1,1.1788776,0.5894388,0.69258994,0.48628768,826.26746,26.135225,1134.4746,884.80396,42.087975,37.791615,0.736,0.624,0.921,0.688,1.361,1.609
CHEMBL2397741,O=c1cc(COc2ccc(Cl)cc2)occ1O,1.1788712,0.5894356,0.65891063,0.51996046,759.081,24.860384,1134.4746,776.63055,42.087975,30.584473,0.68,0.599,0.955,0.798,1.279,1.753
CHEMBL218463,Cc1ccc(COC(=O)N2CCC(CN(C)c3ncccn3)CC2)cc1,1.1788476,0.5894238,0.6857222,0.49312544,947.2777,30.576946,1134.4746,1194.2339,42.087975,50.495403,0.833,0.719,0.795,0.611,1.552,1.406
CHEMBL309112,Cc1sc(C(=O)Nc2nn[nH]n2)c(OCc2ccccc2)c1Br,1.1788192,0.5894096,0.659626,0.5191931,870.7589,35.97886,1134.4746,1056.364,42.087975,63.188526,0.77,0.834,0.821,0.579,1.604,1.4
CHEMBL1950910,Cc1ccc([C@H](C)Nc2cc(N3CCC[C@H](C(C)(C)O)C3)ncn2)cc1,1.1788093,0.58940464,0.7076249,0.47118437,960.00037,31.711365,1134.4746,1182.1772,42.087975,56.924786,0.844,0.74,0.814,0.564,1.585,1.378
CHEMBL1169994,O=S(=O)(Nc1cc(Cl)cnc1Oc1cncc(Cl)c1)c1ccc(Cl)c(Cl)c1,1.1788021,0.58940107,0.69798386,0.48081827,961.1314,30.273922,1134.4746,1203.6677,42.087975,51.149284,0.845,0.712,0.801,0.597,1.556,1.398
CHEMBL4577485,Cc1ccc(CNc2nc3ccc([N+](=O)[O-])cc3nc2NCCCN(C)C)cc1,1.1788015,0.58940077,0.6498164,0.52898514,973.62726,33.083225,1134.4746,1337.4639,42.087975,53.536182,0.851,0.776,0.734,0.625,1.626,1.358
CHEMBL3917114,O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCc4ccc(SC(F)(F)F)cc4)nc23)N1,1.1787984,0.5893992,0.6106805,0.5681179,1041.7784,36.048443,1134.4746,1613.2341,42.087975,57.41286,0.899,0.841,0.655,0.636,1.741,1.292
CHEMBL1344927,O=C1NC(=O)N(Cc2ccc(F)cc2)C(=O)/C1=C/c1cccs1,1.1787869,0.58939344,0.78504103,0.39374587,969.41046,26.929739,1134.4746,1069.7891,42.087975,53.235474,0.857,0.631,0.903,0.511,1.488,1.415
CHEMBL4251370,N#Cc1nc(NC[C@@H](O)c2ccccc2)nc(N2CCOCC2)n1,1.178786,0.589393,0.6984235,0.4803625,923.23724,26.826193,1134.4746,1110.6501,42.087975,40.583942,0.815,0.639,0.83,0.66,1.453,1.49
CHEMBL5414031,CCCN(CC(=O)Nc1ccccc1C)Cc1ccc2ccccc2c1,1.1787832,0.5893916,0.74510473,0.43367845,991.9099,36.51033,1134.4746,1188.6709,42.087975,78.60992,0.872,0.831,0.836,0.475,1.704,1.312
CHEMBL2087040,O=C(COc1ccc2ccccc2c1Br)N/N=C/c1ccc[nH]1,1.1787816,0.5893908,0.6967931,0.48198855,905.8029,31.006428,1134.4746,1071.2881,42.087975,53.24867,0.801,0.727,0.843,0.588,1.528,1.432
CHEMBL602893,FC(F)(F)c1cccc(Nc2ncnc3cc4c(cc23)OCO4)c1,1.1787803,0.58939016,0.71776366,0.46101663,964.8217,26.151354,1134.4746,1174.5525,42.087975,40.788776,0.849,0.622,0.823,0.64,1.471,1.463
CHEMBL4455138,Cc1ccc2[nH]c3c(c2c1)CN(Cc1ccccc1)CCC3,1.1787789,0.58938944,0.7424079,0.43637097,922.22015,32.082096,1134.4746,1029.947,42.087975,63.51436,0.817,0.743,0.891,0.514,1.56,1.405
CHEMBL173570,C[C@H](c1ccccc1)n1nc(-c2ccc(F)cc2)c2c1CCNC2,1.1787769,0.58938843,0.7434787,0.43529817,966.5332,30.709915,1134.4746,1132.0732,42.087975,59.171093,0.852,0.715,0.854,0.527,1.567,1.38
CHEMBL1499127,O=C(c1nnsc1S(=O)(=O)c1ccc(Cl)cc1)N1CCOCC1,1.1787744,0.5893872,0.735346,0.44342837,914.65265,26.391773,1134.4746,1024.0178,42.087975,43.821354,0.81,0.626,0.888,0.603,1.436,1.492
CHEMBL3716450,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1,1.1787393,0.58936965,0.6584677,0.5202716,975.677,38.152374,1134.4746,1322.9409,42.087975,69.39605,0.853,0.878,0.743,0.561,1.731,1.304
CHEMBL511921,Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(Br)cc1,1.1787336,0.5893668,0.6609812,0.5177524,821.2407,31.600489,1134.4746,929.22314,42.087975,50.546482,0.731,0.743,0.874,0.63,1.474,1.505
CHEMBL1202808,COc1ccccc1Cc1nc2c(C)ccc(O)c2[nH]1,1.1787336,0.5893668,0.6755558,0.5031777,837.7707,31.882551,1134.4746,943.4168,42.087975,53.156994,0.745,0.748,0.879,0.606,1.492,1.485
CHEMBL1829749,C[C@@]1(c2ccccc2)CCN(Cc2ccc(Br)cc2)C(=O)O1,1.1787266,0.5893633,0.69349635,0.48523024,876.9114,33.033573,1134.4746,1006.91547,42.087975,59.023743,0.777,0.769,0.865,0.568,1.547,1.433
CHEMBL226439,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc1,1.1787212,0.5893606,0.65681404,0.5219071,808.19275,28.295212,1134.4746,904.19244,42.087975,40.42227,0.72,0.674,0.883,0.699,1.393,1.581
CHEMBL3310839,COc1cc2[nH]c(=O)[nH]c2nc1NS(=O)(=O)c1cccc(Cl)c1Cl,1.1787153,0.5893577,0.67993987,0.4987755,904.6638,31.036146,1134.4746,1100.6948,42.087975,51.17285,0.799,0.73,0.821,0.612,1.528,1.433
CHEMBL3901985,C[C@@H]1c2nnn(-c3ncccc3F)c2C=CN1C(=O)c1cccc(C(F)(F)F)c1Cl,1.1787033,0.58935165,0.67148995,0.5072133,1039.6439,31.322481,1134.4746,1453.4336,42.087975,50.988564,0.904,0.736,0.723,0.62,1.64,1.343
CHEMBL495899,Oc1ccc(Cc2nnc3ncc(-c4ccccc4)cn23)cc1,1.1787014,0.5893507,0.7979468,0.38075465,993.4268,29.840607,1134.4746,1103.9309,42.087975,66.1249,0.877,0.689,0.899,0.46,1.566,1.358
CHEMBL3891089,NC(=O)/C=C/c1c[nH]c2ncnc(OCc3ccccc3)c12,1.1786935,0.58934677,0.7700906,0.40860292,945.8899,28.346285,1134.4746,1039.6993,42.087975,55.631977,0.837,0.663,0.906,0.516,1.5,1.421
CHEMBL184097,Cc1cc(C)nc(/N=C(\N)NC[C@@H](O)c2ccccc2)n1,1.1786886,0.5893443,0.6881558,0.49053288,853.61255,29.202776,1134.4746,959.573,42.087975,46.647556,0.758,0.69,0.882,0.629,1.448,1.511
CHEMBL377572,Clc1ccc(CNCC[C@H]2C[C@H]2c2c[nH]cn2)cc1,1.1786879,0.58934397,0.7471814,0.43150648,846.5868,28.193783,1134.4746,845.1527,42.087975,51.44384,0.756,0.663,0.985,0.553,1.418,1.538
CHEMBL1099064,Clc1ccc(CNCC[C@H]2C[C@H]2c2c[nH]cn2)cc1,1.1786879,0.58934397,0.7471814,0.43150648,846.5868,28.193783,1134.4746,845.1527,42.087975,51.44384,0.756,0.663,0.985,0.553,1.418,1.538
CHEMBL3692033,CCc1nn(Cc2c(C)cccc2C)c2cc(C(=O)O)ccc12,1.1786851,0.58934253,0.71347934,0.46520573,922.40295,34.90818,1134.4746,1080.752,42.087975,67.85836,0.815,0.805,0.851,0.524,1.62,1.376
CHEMBL336160,Clc1ccc2c(c1)S[C@H](Cn1ccnc1)[C@@H]2OCc1c(Cl)sc2ccccc12,1.1786827,0.58934134,0.70683444,0.47184822,1000.2245,35.456425,1134.4746,1280.8259,42.087975,68.51215,0.876,0.817,0.785,0.528,1.693,1.313
CHEMBL92025,CC(C)(C)OC(=O)N[C@H](C=O)CCc1ccccc1,1.1786826,0.5893413,0.67860514,0.5000774,794.91846,29.26677,1134.4746,831.84454,42.087975,45.70327,0.71,0.692,0.939,0.643,1.403,1.581
CHEMBL4846840,c1ccc(CNc2ccnc(Nc3ccccc3)n2)cc1,1.1786773,0.58933866,0.67878795,0.4998893,853.9724,32.30299,1134.4746,977.582,42.087975,54.835304,0.758,0.756,0.867,0.596,1.514,1.463
CHEMBL4169247,COc1nccnc1NS(=O)(=O)c1cccc(Cl)c1Cl,1.1786761,0.58933806,0.64951587,0.5291603,796.4232,27.898483,1134.4746,888.12836,42.087975,38.532684,0.71,0.666,0.884,0.721,1.375,1.605
CHEMBL2272969,CC[C@@H](COc1ccc(Cl)cc1Cl)OC(=O)NCc1ccccc1,1.1786692,0.5893346,0.66217273,0.5164964,873.52515,33.4814,1134.4746,1058.2307,42.087975,56.217495,0.773,0.782,0.822,0.603,1.555,1.426
CHEMBL4071516,O=C(/C=C/c1cccn(C/C=C/c2ccc(Br)cc2)c1=O)NO,1.1786668,0.5893334,0.78550893,0.39315784,952.5019,29.245605,1134.4746,1030.6194,42.087975,61.544052,0.843,0.679,0.92,0.483,1.523,1.402
CHEMBL3633979,CC(=O)N1CCCn2nc(COc3ccccc3)nc21,1.178657,0.5893285,0.6417612,0.53689593,816.02563,26.225025,1134.4746,953.09204,42.087975,32.982685,0.725,0.63,0.848,0.784,1.355,1.632
CHEMBL601088,COC(=O)c1ccc(Nc2ncc3c(n2)-c2sc(C)nc2CC3)cc1,1.1786518,0.5893259,0.7214846,0.45716718,968.09863,28.226042,1134.4746,1175.4387,42.087975,47.879246,0.852,0.666,0.825,0.593,1.518,1.418
CHEMBL1643543,O=c1cc(CSc2ccc(Cl)cc2)[nH]n1-c1ccccc1,1.1786352,0.5893176,0.73155415,0.44708106,882.9634,30.45782,1134.4746,955.4581,42.087975,56.49579,0.784,0.711,0.916,0.546,1.496,1.462
CHEMBL566394,Nc1ccc2ncnc(NCCC3CCCCC3)c2c1,1.1786344,0.5893172,0.79306144,0.38557297,905.0605,24.924007,1134.4746,911.8095,42.087975,47.47751,0.806,0.588,0.981,0.528,1.394,1.509
CHEMBL81557,Nc1nc(O)c2[nH]cc(Oc3ccccc3)c2n1,1.178632,0.589316,0.6955705,0.48306152,821.6139,25.87449,1134.4746,868.3479,42.087975,37.350067,0.733,0.618,0.932,0.688,1.351,1.62
CHEMBL3289329,N#Cc1ccc(Nc2nccc([C@H](Cl)c3ccc(F)cc3)n2)cc1,1.1786281,0.58931404,0.70784074,0.47078738,930.1801,30.557926,1134.4746,1109.815,42.087975,53.378075,0.821,0.716,0.837,0.579,1.537,1.416
CHEMBL3905947,CCCCOc1c(O)cc(Br)c2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,1.1786261,0.58931303,0.7801714,0.39845473,1061.1123,29.452658,1134.4746,1286.7393,42.087975,61.281883,0.929,0.684,0.83,0.488,1.613,1.318
CHEMBL4129229,Cc1cc(C)nc(NC(=S)N2CCC[C@@H](Nc3ccc(C(F)(F)F)cc3)C2)c1,1.1786168,0.5893084,0.6720825,0.5065342,970.6259,30.582275,1134.4746,1280.3579,42.087975,48.86984,0.85,0.721,0.762,0.63,1.571,1.393
CHEMBL2088108,Cc1cc(Nc2ccnc(NCc3cc(C4CC4)no3)n2)n[nH]1,1.1785989,0.58929944,0.75601757,0.42258132,958.54285,24.901457,1134.4746,1091.9526,42.087975,41.7405,0.847,0.592,0.876,0.596,1.438,1.472
CHEMBL595149,O=C(Nc1ncc(Br)s1)NS(=O)(=O)c1cccc(Cl)c1,1.1785753,0.58928764,0.64848614,0.5300892,783.3053,28.560474,1134.4746,856.729,42.087975,40.35112,0.699,0.68,0.9,0.706,1.379,1.606
CHEMBL220276,C[C@@]1(CS(=O)(=O)c2ccc(Cl)cc2)COC2(CCCC2)OO1,1.178573,0.5892865,0.68407166,0.49450135,860.0459,31.238703,1134.4746,982.81665,42.087975,52.32285,0.763,0.733,0.868,0.603,1.497,1.471
CHEMBL3191989,O=C(CCl)/N=c1\sccn1Cc1ccc(Cl)cc1Cl,1.178568,0.589284,0.66321796,0.51535004,780.29083,25.192863,1134.4746,822.3386,42.087975,31.989845,0.697,0.606,0.931,0.775,1.303,1.706
CHEMBL4563999,Cc1cccc(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)c1,1.1785544,0.5892772,0.68832755,0.4902269,951.8832,27.638908,1134.4746,1200.3013,42.087975,41.930763,0.837,0.657,0.795,0.659,1.493,1.454
CHEMBL3310313,Cc1nc2ccccn2c1C(=O)NCCc1ccccc1,1.1785531,0.58927655,0.72901905,0.44953403,893.79694,28.871666,1134.4746,985.34906,42.087975,51.00945,0.793,0.679,0.9,0.571,1.472,1.471
CHEMBL3809154,COC(=O)CNC(=O)CNC(=O)OCc1ccccc1,1.1785378,0.5892689,0.6442363,0.53430146,793.11426,28.053297,1134.4746,889.7318,42.087975,38.469944,0.707,0.669,0.879,0.726,1.376,1.605
CHEMBL4169079,COc1ccc(N(C)c2cc(C)nc3ccccc23)cc1NC(=O)CCCl,1.17852,0.58926,0.6746999,0.5038201,959.18823,30.177456,1134.4746,1246.3652,42.087975,47.986763,0.841,0.712,0.773,0.633,1.553,1.406
CHEMBL4580661,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)c(F)c1N,1.1785197,0.58925986,0.7702678,0.40825194,951.3862,24.457407,1134.4746,1052.0486,42.087975,42.27706,0.842,0.581,0.901,0.579,1.423,1.479
CHEMBL121796,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,1.1785123,0.58925617,0.717036,0.46147627,967.87836,32.434143,1134.4746,1183.2361,42.087975,60.629616,0.851,0.754,0.82,0.543,1.605,1.363
CHEMBL5414776,C[C@@H](On1nnnc1-c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.1785074,0.5892537,0.7946903,0.38381714,952.55457,29.424837,1134.4746,1016.7288,42.087975,64.00055,0.844,0.681,0.931,0.468,1.525,1.399
CHEMBL3604201,COc1ccc2c(c1)CCCN2c1nc(NC2CC2)nc2ccccc12,1.1785059,0.58925295,0.74434793,0.43415797,1011.8921,29.209084,1134.4746,1236.8518,42.087975,54.398655,0.888,0.684,0.822,0.543,1.572,1.365
CHEMBL170635,Cn1cccc1C(=O)NCc1ccccc1,1.1784992,0.5892496,0.6775218,0.50097746,755.62317,25.867865,1134.4746,736.42365,42.087975,35.41468,0.678,0.62,0.999,0.724,1.297,1.723
CHEMBL2180645,COc1ccc(COc2ccc3c(c2)no[n+]3[O-])cc1,1.1784968,0.5892484,0.6961995,0.48229742,854.0396,26.249023,1134.4746,946.2816,42.087975,38.586025,0.759,0.626,0.894,0.677,1.385,1.571
CHEMBL1337125,CCOC(=O)C1CN(S(=O)(=O)c2ccc(C)cc2)C1,1.1784911,0.58924556,0.67094606,0.50754505,786.35126,27.625206,1134.4746,823.88043,42.087975,39.966305,0.703,0.658,0.937,0.689,1.361,1.626
CHEMBL83193,C[C@H](c1cc(O)nc(SC2CCCC2)n1)c1c(Cl)cccc1Cl,1.1784909,0.58924544,0.7249427,0.45354825,905.7457,32.083218,1134.4746,1020.67426,42.087975,60.733505,0.802,0.746,0.882,0.536,1.548,1.419
CHEMBL549966,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1cccc(Cl)c1,1.178471,0.5892355,0.7137216,0.4647494,885.51965,30.1654,1134.4746,991.75256,42.087975,52.98423,0.785,0.708,0.887,0.575,1.493,1.462
CHEMBL602923,OCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,1.1784587,0.58922935,0.65074795,0.5277108,863.60815,32.397404,1134.4746,1056.2344,42.087975,51.701775,0.764,0.761,0.815,0.633,1.525,1.447
CHEMBL581860,OCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,1.1784587,0.58922935,0.65074795,0.5277108,863.60815,32.397404,1134.4746,1056.2344,42.087975,51.701775,0.764,0.761,0.815,0.633,1.525,1.447
CHEMBL3716943,Cn1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nn1,1.1784557,0.58922786,0.71340454,0.4650512,1020.9085,36.463673,1134.4746,1317.4712,42.087975,72.78357,0.893,0.836,0.78,0.512,1.729,1.292
CHEMBL249316,NC(=O)c1cccc(Nc2nccc(Nc3ccc(F)cc3F)n2)c1,1.1784511,0.58922553,0.6382718,0.5401792,901.25323,31.685701,1134.4746,1178.7996,42.087975,48.255486,0.793,0.747,0.766,0.661,1.54,1.427
CHEMBL1429975,Cc1ccc(CNc2c([N+](=O)[O-])nn(-c3cccc(Cl)c3)[n+]2[O-])cc1,1.1784422,0.5892211,0.73956263,0.4388796,984.35284,29.400969,1134.4746,1180.8713,42.087975,54.303967,0.866,0.689,0.835,0.548,1.554,1.383
CHEMBL427216,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,1.1784385,0.5892193,0.72168,0.4567586,888.0977,30.456688,1134.4746,984.2207,42.087975,55.048767,0.788,0.713,0.896,0.56,1.501,1.455
CHEMBL4753745,NS(=O)(=O)c1nnc(NCC2CCCCC2)s1,1.1784384,0.5892192,0.6733001,0.5051384,744.97894,26.116398,1134.4746,716.96344,42.087975,35.729897,0.669,0.625,1.01,0.724,1.294,1.734
CHEMBL5409329,CN(C)c1ccc(-n2nc(N)c(C(=O)NCc3ccc(C(=O)NO)cc3)n2)cc1,1.1784351,0.58921754,0.72753274,0.45090228,1049.8784,31.440165,1134.4746,1358.4707,42.087975,59.07942,0.916,0.732,0.779,0.54,1.649,1.319
CHEMBL3298458,O=C1NCCc2nc(COc3ccccc3)ccc21,1.1784172,0.5892086,0.6243842,0.55403304,779.7756,29.20288,1134.4746,894.17224,42.087975,39.824543,0.695,0.696,0.861,0.731,1.39,1.592
CHEMBL3318649,Cc1cnn(C(=O)Cc2ccc3ccccc3c2)c1,1.1784116,0.5892058,0.67363465,0.50477695,819.12317,33.703857,1134.4746,900.624,42.087975,58.38568,0.73,0.786,0.898,0.585,1.515,1.483
CHEMBL5197320,O=C1N[C@H](c2ccccc2Cl)Nc2cccc(Cl)c21,1.1784081,0.5892041,0.6389932,0.5394149,785.9739,31.924131,1134.4746,881.51843,42.087975,49.01905,0.701,0.752,0.879,0.656,1.453,1.535
CHEMBL23038,Nc1ccc(S(=O)(=O)c2cc(Br)nc(N3CCCC3)c2)cc1,1.1784022,0.5892011,0.7993521,0.3790501,939.92096,23.404682,1134.4746,981.29974,42.087975,43.06233,0.834,0.555,0.95,0.544,1.39,1.495
CHEMBL4858771,CCC[C@H](Oc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,1.1784021,0.58920103,0.74443984,0.43396226,1005.79785,25.980728,1134.4746,1222.4033,42.087975,43.761387,0.883,0.616,0.826,0.595,1.499,1.421
CHEMBL577470,C[C@]1(CC(=O)NCc2ccc(C(=O)O)cc2)CC2(CCCCC2)OO1,1.178399,0.5891995,0.74685574,0.4315432,971.30615,31.90338,1134.4746,1137.3586,42.087975,63.744,0.856,0.739,0.854,0.509,1.595,1.363
